pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y
0,0,727.962864,354.847826,0,0,654.950386,313.978261
0,0,727.202317,368.76087,0,0,651.9082,307.021739
0,0,722.639037,380.065217,0,0,650.387106,300.934783
0,0,723.399584,400.934783,0,0,647.34492,296.586957
0,0,722.639037,416.586957,0,0,642.021093,285.282609
0,0,717.315211,419.195652,0,0,641.260547,276.586957
0,0,718.836304,425.282609,0,0,641.260547,271.369565
0,0,719.596851,429.630435,0,0,646.584373,267.021739
0,0,719.596851,433.978261,0,0,651.147653,267.021739
0,0,723.399584,437.456522,0,0,656.47148,267.891304
0,0,722.639037,427.021739,0,0,661.034759,287.891304
0,0,721.117944,449.630435,0,0,654.950386,319.195652
0,0,724.920677,439.195652,0,0,652.668746,336.586957
0,0,729.483957,436.586957,0,0,654.18984,350.5
639.739453,700.163462,729.483957,414.847826,0,0,664.837493,355.717391
632.133987,669.009615,726.441771,398.326087,0,0,664.076946,360.934783
628.331254,627.471154,725.681224,387.021739,0,0,664.837493,371.369565
623.007427,577.278846,733.28669,367.021739,0,0,680.808972,370.5
620.725787,527.951923,741.652704,344.413043,0,0,686.893345,368.76087
619.965241,483.817308,752.300357,346.152174,0,0,689.935532,363.543478
616.923054,455.259615,763.708556,354.847826,0,0,692.217172,371.369565
611.599228,434.490385,765.229649,360.065217,0,0,687.653892,389.630435
610.838681,405.932692,756.863636,376.586957,0,0,686.893345,408.76087
609.317588,374.778846,756.863636,386.152174,0,0,686.893345,431.369565
607.796494,346.221154,758.38473,399.195652,0,0,691.456625,453.108696
604.754308,318.528846,761.426916,415.717391,0,0,696.780452,467.021739
606.275401,290.836538,765.990196,437.456522,0,0,699.822638,472.23913
606.275401,271.798077,770.553476,451.369565,0,0,702.864825,486.152174
605.514854,260.548077,770.553476,478.326087,0,0,702.864825,501.804348
602.472668,256.221154,763.708556,506.152174,0,0,693.738265,538.326087
598.669935,253.625,762.94801,537.456522,0,0,688.414439,576.586957
597.148841,249.298077,759.145276,558.326087,0,0,684.611705,580.934783
590.303922,239.778846,0,0,0,0,678.527332,609.630435
588.782828,235.451923,0,0,0,0,0,0
586.501188,231.125,0,0,0,0,0,0
578.895722,239.778846,0,0,0,0,0,0
579.656269,252.759615,0,0,0,0,0,0
578.895722,266.605769,0,0,0,0,0,0
579.656269,270.932692,0,0,643.542187,270.5,0,0
584.219548,306.413462,0,0,648.105466,263.543478,0,0
588.022282,324.586538,0,0,651.9082,255.717391,0,0
592.585561,350.548077,0,0,651.147653,260.934783,0,0
592.585561,366.990385,0,0,649.62656,253.108696,0,0
592.585561,379.105769,0,0,643.542187,255.717391,0,0
599.430481,379.971154,0,0,643.542187,249.630435,0,0
604.754308,382.567308,0,0,643.542187,240.065217,0,0
607.035948,381.701923,0,0,643.542187,230.5,0,0
596.388295,382.567308,0,0,644.302733,238.326087,0,0
603.233214,382.567308,0,0,645.06328,242.673913,0,0
605.514854,387.759615,0,0,645.06328,247.891304,0,0
604.754308,386.028846,0,0,647.34492,270.5,0,0
604.754308,386.028846,0,0,650.387106,288.76087,0,0
606.275401,380.836538,0,0,646.584373,309.630435,0,0
606.275401,373.048077,0,0,644.302733,325.282609,0,0
610.838681,366.125,0,0,640.5,337.456522,0,0
613.880867,357.471154,0,0,638.21836,347.021739,0,0
610.838681,351.413462,0,0,638.21836,342.673913,0,0
603.993761,338.432692,738.610517,511.369565,639.739453,339.195652,0,0
589.543375,330.644231,737.089424,467.891304,0,0,0,0
579.656269,326.317308,731.765597,444.413043,0,0,0,0
580.416815,341.028846,728.723411,406.152174,0,0,0,0
581.177362,359.201923,727.962864,373.978261,0,0,0,0
581.937908,376.509615,724.920677,354.847826,0,0,0,0
577.374629,399.875,714.273024,350.5,0,0,0,0
573.571895,422.375,708.188651,326.152174,0,0,0,0
569.769162,450.067308,706.667558,308.76087,0,0,0,0
569.769162,472.567308,705.146465,290.5,634.415627,494.847826,0,0
573.571895,502.855769,702.864825,278.326087,634.415627,518.326087,0,0
578.135175,535.740385,702.864825,268.76087,637.457813,539.195652,0,0
586.501188,561.701923,702.104278,260.065217,642.78164,574.847826,0,0
595.627748,586.798077,705.146465,260.934783,649.62656,598.326087,0,0
605.514854,610.163462,706.667558,260.065217,654.18984,607.021739,0,0
0,0,706.667558,260.065217,0,0,0,0
0,0,709.709745,274.847826,0,0,0,0
0,0,708.949198,283.543478,0,0,0,0
0,0,709.709745,297.456522,0,0,643.542187,353.108696
0,0,712.751931,312.23913,0,0,642.021093,359.195652
0,0,717.315211,347.021739,0,0,640.5,348.76087
0,0,717.315211,360.065217,0,0,637.457813,340.934783
0,0,720.357398,387.891304,0,0,634.415627,336.586957
0,0,722.639037,403.543478,0,0,630.612894,332.23913
0,0,717.315211,415.717391,0,0,625.289067,323.543478
0,0,712.751931,421.804348,0,0,624.52852,316.586957
0,0,715.033571,424.413043,0,0,625.289067,306.152174
0,0,713.512478,420.065217,0,0,629.0918,285.282609
0,0,710.470291,415.717391,0,0,633.65508,260.934783
0,0,711.230838,423.543478,0,0,634.415627,251.369565
0,0,708.188651,408.76087,0,0,634.415627,259.195652
0,0,713.512478,418.326087,0,0,633.65508,268.76087
0,0,711.991384,412.23913,0,0,632.894534,275.717391
